識別碼	上層識別碼	地名	級別	代碼
13951	6370	石硬子社寮坑	1	3970
13952	6370	十二寮十寮坑	1	3977
13953	6370	赤柯坪赤柯山	1	3679
13954	6370	赤柯坪十五寮	1	3963
13955	6370	赤柯坪十四寮	1	3520
13956	6370	石硬子	1	901
13957	6370	赤柯坪	1	966
13959	6370	富興	1	903
13960	6370	藤坪	1	902
13961	6016	內立	1	897
13962	3517	舊港番子坡	1	4596
13963	3515	斗崙	1	895
13964	3515	舊港	1	884
13965	6016	大坪	1	726
13966	6018	斗崙	1	895
13967	6018	六家	1	894
13968	6367	豆子埔	1	888
13969	4216	上坪	1	998
13970	4212	樟樹林上樟樹林	1	3544
13971	4212	樟樹林下樟樹林	1	3612
13973	3517	大眉松柏林	1	2932
13974	3515	隘口	1	892
13975	6001	吉羊崙	1	871
13976	6001	溪埔子	1	872
13977	6001	青草湖	1	873
13978	6001	九甲埔	1	874
13982	6382	田尾	1	1005
13983	6369	霄裡	1	687
13993	6001	虎子山	1	946
13994	6022	香山坑	1	948
14004	6001	苦苓腳	1	869
14006	3497	水尾	1	643
14008	6001	赤土崎	1	877
14009	6368	三層	1	596
14013	6001	柴梳山	1	863
14014	6368	月眉	1	557
14017	3497	埔頂	1	664
14018	6001	十塊寮	1	876
14019	6016	田新	1	736
14020	6360	珊珠湖九芎林	1	3996
14022	3497	興南	1	627
14023	6013	十寮	1	789
14024	6013	燥坑	1	783
14025	6364	倒別牛燥坑	1	3533
14026	6370	中興	1	772
14027	4213	後湖坡子頭	1	2685
14028	6014	後湖坡子頭	1	2685
14029	3497	過嶺	1	481
14030	4231	維祥內麻	1	3052
14031	6016	旱坑	1	4301
14032	6361	南河	1	939
14033	6393	蚵殼港	1	271
14035	6022	楊寮南油車港	1	3110
14036	6013	坪林	1	342
14037	6368	大溪	1	542
14038	6366	五里牌番子寮	1	3075
14039	6377	頂寮	1	1471
14040	6382	牛厝	1	1960
14041	6386	潭內	1	1841
14042	3517	貓兒錠後面	1	2924
14043	6014	福興十一股	1	3922
14044	6387	潭內	1	1841
14045	6018	隘口	1	892
14046	6018	十興	1	880
14047	6359	雙溪	1	140
14048	6380	海口港子墘	1	4091
14049	6370	石井	1	967
14050	4220	油羅	1	940
14051	6357	十分寮	1	206
14052	6382	南庄	1	1007
14054	5136	筍子林鹿子坑	1	3568
14055	5136	江西林東埔蚋	1	3266
14056	5136	後埔子溪洲子	1	3262
14058	5136	大坑頂林	1	3267
14059	5136	後埔子水車	1	3257
14060	5136	江西林籐湖	1	3260
14061	5136	大坑中心崙	1	3429
14062	5136	下崁枋寮子	1	3311
14063	5136	下崁和溪厝	1	3343
14064	5136	下崁柯子坑	1	3448
14065	5136	竹圍子回瑤	1	3498
14066	5136	竹圍子下坪	1	3303
14068	6398	竹圍子下坪	1	3303
14069	6398	江西林籐湖	1	3260
14070	6398	後埔子水車	1	3257
14072	6398	下崁和溪厝	1	3343
14073	6398	下崁柯子坑	1	3448
14074	6398	下崁枋寮子	1	3311
14075	6398	後埔子溪洲子	1	3262
14076	6398	江西林東埔蚋	1	3266
14077	6398	下崁子車店子	1	3340
14078	6398	筍子林鹿子坑	1	3568
14079	6398	豬頭棕	1	1674
14080	5136	香員腳	1	1673
14081	6398	香員腳	1	1673
14082	5136	江西林	1	1676
14083	5136	筍子林	1	1677
14084	5136	鯉魚尾	1	1667
14085	5136	勞水坑	1	1668
14086	5136	山坪頂	1	1669
14087	5136	埔心子	1	1678
14088	5136	後埔子	1	1680
14089	5136	竹圍子	1	1481
14090	5136	福興	1	771
14091	5136	田子	1	1595
14092	5136	桶頭	1	1670
14093	5136	竹山	1	1671
14094	5136	大坑	1	1046
14095	6398	江西林	1	1676
14096	6398	筍子林	1	1677
14097	6398	鯉魚尾	1	1667
14098	6398	勞水坑	1	1668
14099	6398	山坪頂	1	1669
14100	6398	埔心子	1	1678
14101	6398	後埔子	1	1680
14102	6398	竹圍子	1	1481
14103	6398	福興	1	771
14104	6398	田子	1	1595
14105	6398	竹山	1	1671
14106	6398	大坑	1	1046
14107	6399	鹿谷	1	1664
14108	6399	初鄉	1	1665
14109	6399	龜子頭	1	1535
14110	6400	龜子頭	1	1535
14112	5986	詹厝	1	4695
14113	6399	牛轀轆	1	1692
14114	6399	大水堀	1	1688
14115	6399	坪子頂	1	1689
14116	6399	內樹皮	1	1687
14117	6399	小半天	1	1686
14118	6399	番子寮	1	663
14119	6399	車桄寮	1	1702
14120	6399	大丘園	1	1441
14121	6399	鹿谷新寮	1	3293
14122	6154	月眉	1	557
14123	6402	番子寮	1	663
14124	6403	番子寮	1	663
14125	6400	北山坑	1	1534
14126	6319	校栗埔	1	3758
14127	5136	下崁子車店子	1	3340
14128	6398	竹圍子回瑤	1	3498
14129	6399	車桄寮內湖	1	3339
14130	4256	石圍墻	1	1048
14132	4256	石壁坑	1	295
14136	5137	筍子林	1	1677
14139	4292	外埔	1	1020
14144	4291	南勢	1	672
14145	4271	阿夷	1	1335
14147	4280	和美中寮竹圍子	1	3411
14148	4281	線西	1	1323
14149	4281	頂犁	1	1325
14150	4279	大埔	1	572
14152	4312	珠子山	1	4913
14153	4312	埔里梅子腳	1	2774
14154	4312	埔里茄苳腳	1	2702
14156	5982	埔里梅子腳	1	2774
14157	5982	桃米坑	1	4698
14158	4313	龜子頭	1	1535
14160	5982	埔里大肚城	1	3372
14161	6400	水長流	1	1539
14162	6400	北港溪	1	1538
14163	6400	柑子林	1	1536
14164	6400	墘溝	1	1537
14165	6400	乾溝	1	3691
14166	6400	國姓	1	1540
14167	5982	生蕃空	1	1523
14168	5982	大肚城	1	1520
14169	5982	小埔社	1	1533
14170	5982	烏牛欄	1	1148
14171	5982	牛眠山	1	1530
14172	5980	三條圳十七分	1	3348
14173	5980	三條圳	1	1338
14174	5980	番子崙	1	1387
14175	5980	田中央	1	622
14176	5980	萬年	1	1385
14177	6404	西勢厝新厝館	1	139
14178	6405	三塊厝	1	482
14179	6406	西施厝坪	1	1392
14181	6161	三塊厝	1	482
14182	5982	牛相觸	1	1484
14183	6407	員林	1	115
14184	4298	#NAME?	1	4885
14186	5980	南平大埔厝	1	4696
14187	5980	東山	1	1339
14188	5980	大饒	1	1386
14189	5980	南平	1	1301
14190	5980	員林	1	115
14191	6408	三塊厝	1	482
14194	6409	竹子腳	1	1274
14195	6409	五汴頭	1	1309
14196	6409	陳厝厝	1	1308
14197	6409	獨鰲	1	1433
14198	6409	永靖	1	1304
14200	6157	西勢寮	1	1277
14201	5987	龍井竹坑	1	3559
14202	4299	埤霞	1	1426
14203	6409	獨鰲崙子尾	1	3732
14204	6410	太平	1	1126
14205	6410	舊館	1	1425
14206	6410	坡心	1	1420
14207	6410	羅厝	1	1424
14208	6410	瓦瑤厝	1	1423
14209	6410	大溝尾	1	1421
14210	6411	湳底新厝子	1	3268
14211	6411	枋橋頭	1	1373
14212	6411	湳雅	1	132
14213	6411	湳底	1	1303
14214	6411	舊社	1	1098
14215	6411	社頭	1	1389
14216	6411	崙雅	1	1390
14217	6412	舊社	1	1098
14218	5991	七張犁	1	1322
14219	6413	車籠埔	1	4640
14220	6154	舊社	1	1098
14221	5381	溪湖	1	1470
14222	6404	四塊厝巫厝	1	3217
14223	6404	田中央	1	622
14224	6404	大突	1	1473
14225	6404	溪湖	1	1470
14227	6414	南勢埔	1	257
14228	6414	牛埔厝	1	1381
14229	6414	崙子腳	1	1371
14230	6414	牛埔厝番同埔	1	3163
14231	6414	崙子腳角樹腳	1	3218
14232	6414	瓦瑤西勢湖	1	3205
14233	6414	南港菜堂	1	3264
14234	5995	廓子	1	1217
14235	5991	軍功寮	1	1195
14236	6415	大丘園	1	1441
14237	6415	鼻子頭	1	1440
14238	6415	十五	1	1439
14239	6415	過圳	1	1438
14240	6415	二水	1	1437
14241	6416	擺塘	1	1342
14242	6416	過溝	1	1346
14243	6416	大崙	1	795
14244	6416	黃厝	1	1347
14245	6416	蓮花池港尾	1	3586
14246	3482	番社口	1	1312
14247	6417	大平	1	310
14248	3478	內三塊厝	1	1434
14249	3478	外三塊厝	1	1435
14250	3478	卓乃潭	1	1400
14251	3478	田中	1	1368
14252	6408	卓乃潭	1	1400
14253	6408	內三塊厝	1	1434
14254	6408	外三塊厝	1	1435
14255	6408	田中三塊厝	1	3407
14256	6408	內灣	1	995
14257	6408	大平	1	310
14258	6408	田中	1	1368
14259	6408	大新	1	1436
14260	5994	車籠埔	1	4640
14262	5396	番雅溝	1	1321
14263	6418	西勢子過溝子	1	3254
14264	6418	西門口	1	1288
14267	6420	大霞田	1	1320
14268	6420	柑子井	1	4643
14269	6420	塗厝厝	1	1318
14270	6420	七張犁	1	1322
14272	5991	水景頭	1	4590
14273	6421	七張犁	1	1322
14274	6422	七張犁	1	1322
14275	5990	大社	1	1165
14276	6402	新庄子	1	761
14277	6423	西門口	1	1288
14278	6423	莿桐腳	1	1280
14279	6423	北門外	1	2767
14280	5983	線西寓埔	1	3231
14281	5983	埤子墘汴頭	1	3326
14283	5983	泉州厝	1	1329
14284	5983	下犁	1	1324
14285	5983	下梨	1	3511
14286	5983	頂犁	1	1325
14287	5983	線西	1	1323
14288	4282	安東	1	1351
14289	6424	馬鳴山頭前厝	1	3183
14290	6424	埔姜崙坡頭頂	1	3302
14291	6424	安來孩兒安	1	3698
14292	6424	安東孩兒安	1	3798
14293	6424	陝西港墘厝	1	3517
14294	6424	馬興三塊厝	1	3258
14295	6424	安東孩見	1	3207
14296	6424	曾厝厝	1	1353
14297	6424	埔姜崙	1	1352
14298	6424	坡頭頂	1	3208
14299	6424	馬鳴山	1	1349
14300	6424	馬興	1	1350
14301	6424	安東	1	1351
14302	6424	秀水	1	1271
14303	6158	橋子頭灣子口	1	3211
14304	6158	白沙坑	1	3309
14305	6158	花壇	1	1332
14306	6158	口庄	1	1333
14307	6412	社口	1	1164
14308	6412	縣庄	1	1267
14309	6412	下茄荖	1	1266
14314	6426	社口	1	1164
14315	4350	大突寮十塊寮	1	3708
14317	6319	番子寮	1	663
14318	6427	社口	1	1164
14319	3482	彰化北門外	1	2946
14320	3482	彰化東門	1	2764
14321	3482	彰化西門	1	3065
14322	6419	阿夷柴坑子	1	3297
14323	6419	彰化市子尾	1	3428
14324	6419	彰化北門外	1	2946
14325	6419	彰化東門	1	2764
14326	6419	彰化南門	1	2751
14327	6419	彰化西門	1	3065
14328	6419	彰化北門	1	3068
14329	6419	莿桐腳	1	1280
14330	6419	市子尾	1	3176
14331	6428	阿夷	1	1335
14332	6423	牛稠子	1	1311
14334	6423	大竹安溪寮	1	3276
14335	6423	西勢過溝仔	1	3687
14336	6423	彰化東門	1	2764
14337	6423	彰化南門	1	2751
14338	6423	彰化西門	1	3065
14339	3482	大崙	1	795
14340	6419	北門外	1	2767
14341	6419	北門	1	2334
14342	6419	南郭	1	1278
14343	6419	西門	1	2765
14344	6419	南門	1	3054
14345	6423	彰化北門	1	3068
14347	6423	西門	1	2765
14348	4278	表町	1	6
14349	4278	北門	1	2334
14350	6419	東門	1	3352
14351	6423	東門	1	3352
14352	6423	南郭	1	1278
14353	6429	鎮平	1	1220
14354	6429	外埔	1	1020
14355	6429	福興	1	771
14356	6429	橋頭	1	1369
14357	5840	同安厝	1	1215
14358	6161	田心子	1	549
14359	6430	茅埔	1	511
14360	6431	茅埔	1	511
14361	6431	長寮	1	4655
14362	6431	頭社	1	1513
14363	6431	銃櫃	1	1514
14364	6431	新城	1	495
14365	6431	魚池	1	1502
14366	6431	木屐蘭	1	1515
14367	6431	蓮華池	1	1506
14368	6432	集集雞籠山	1	3305
14369	6432	柴橋頭洞角	1	3304
14370	6432	柴橋頭吳厝	1	3057
14371	6432	隘寮	1	1697
14372	6432	集集	1	1598
14373	6432	林尾	1	502
14374	6432	柴橋頭	1	1482
14375	6432	拔社埔	1	1501
14376	6433	柴橋頭吳厝	1	3057
14377	6433	柴橋頭洞角	1	3304
14378	6433	集集林尾	1	3726
14380	6433	隘寮	1	1697
14381	6433	集集	1	1598
14382	6433	林尾	1	502
14383	6433	社子	1	130
14384	6433	郡坑	1	3441
14385	6433	拔社埔	1	1501
14386	6433	柴橋頭	1	1482
14387	6002	車路頭	1	513
14388	5982	埔里	1	1518
14389	5982	水尾	1	643
14390	5982	水頭	1	1521
14391	5982	大湳	1	684
14392	5982	福興	1	771
14393	6418	南郭	1	1278
14394	6418	大埔	1	572
14395	6002	下南坑	1	1147
14396	6423	大埔	1	572
14397	4279	南郭	1	1278
14398	6428	牛稠子	1	1311
14399	6429	外中	1	1366
14400	6429	番社	1	1086
14401	6429	菜園角	1	1374
14402	6429	三汴頭	1	3253
14403	6429	菜園角西勢	1	3193
14404	6429	管嶼厝粘厝	1	3169
14406	6429	洪堀寮秀水厝	1	3181
14407	6429	管嶼厝麥嶼厝	1	3175
14408	4292	管嶼厝麥嶼厝	1	3175
14409	6434	海埔厝洋子厝	1	3165
14410	6434	頂厝崙子頂	1	3166
14411	6434	顏厝查某旦	1	3319
14412	6434	鹿港菜市頭	1	3106
14413	6434	鹿港大有口	1	2621
14414	6434	鹿港新興	1	2986
14415	6434	鹿港和興	1	2796
14416	6434	菜市頭	1	3107
14417	6434	頂番婆	1	1356
14418	6434	草港尾	1	1361
14419	6434	草港中	1	1362
14420	6434	打鐵厝	1	1364
14421	6434	海埔厝	1	1359
14423	6434	顏厝	1	1360
14424	6434	南勢	1	672
14425	6434	廖厝	1	1357
14426	6434	溝墘	1	1358
14427	6434	鹿港	1	1355
14428	6435	鹿港新興	1	2986
14429	3481	哨船町	1	3153
14430	3234	高雄旗後	1	2611
14431	3481	堀江町	1	46
14432	4348	二崁	1	715
14433	4378	臺町	1	2719
14434	4392	泉町	1	56
14435	5367	石頭溪下石頭溪	1	2951
14436	6406	營盤口	1	1593
14437	6406	草尾嶺	1	1592
14438	6406	軍功寮	1	1195
14439	6406	茄苳腳	1	194
14440	6406	三塊厝	1	482
14441	6406	牛運堀	1	1584
14443	6406	內轆	1	1594
14444	6406	林子	1	162
14445	6406	半山	1	1588
14446	6406	南投	1	1583
14448	4293	包尾	1	1586
14449	6437	西施厝坪普寮	1	3029
14450	3484	南埔	1	904
14451	3484	新庄	1	620
14452	3484	草屯	1	1585
14453	3484	北投埔	1	1569
14454	3484	匏子寮	1	1566
14455	3484	北勢湳	1	1503
14456	3484	月眉厝	1	1570
14457	3484	頂茄荖	1	1587
14458	6406	包尾	1	1586
14459	6438	牛屎崎	1	1567
14460	6438	匏子寮	1	1566
14461	6438	北勢湳	1	1503
14462	6438	月眉厝	1	1570
14463	6438	北投埔	1	1569
14464	6438	頂茄荖	1	1587
14465	6438	林子頭	1	1596
14466	6438	南埔	1	904
14467	6438	草屯	1	1585
14468	4309	山腳	1	245
14469	4309	草屯	1	1585
14470	4309	南埔	1	904
14472	4261	社口	1	1164
14474	6426	大社	1	1165
14475	6002	社皮	1	1150
14476	6002	翁子	1	1152
14477	6002	豐原	1	1144
14478	6002	圳寮	1	1146
14479	6002	大湳	1	684
14480	6439	後寮	1	667
14481	6002	後寮	1	667
14482	6002	大埔	1	572
14483	4259	社皮	1	1150
14484	6440	大社	1	1165
14485	6440	三角子	1	1166
14486	4260	聚興	1	1159
14487	5990	新庄子	1	761
14489	3483	旭町	1	12
14490	3483	寶町	1	2633
14491	3483	錦町	1	26
14493	5988	東勢	1	674
14494	4350	大康榔康榔	1	3689
14495	4350	三塊厝菁埔	1	3523
14496	5985	鴨母寮安良港	1	4706
14497	5840	下楓樹腳	1	1224
14498	5991	後庄子	1	1172
14499	4264	塗城	1	1201
14500	6441	頂廓子	1	1500
14501	5986	大里	1	1136
14502	5986	草湖	1	1142
14503	5986	內新	1	1138
14504	5986	塗城	1	1201
14505	5986	涼傘樹	1	1137
14506	4350	三塊厝頂湳子	1	3672
14507	5986	詹厝園	1	4676
14508	5986	大突寮	1	1133
14509	4263	溪心壩	1	4862
14510	6442	九張犁	1	1135
14511	5986	番子寮	1	663
14512	6443	勞胥頂勞胥	1	3634
14513	6443	九張犁	1	1135
14514	6443	阿密哩	1	1132
14515	6443	五張犁	1	1131
14516	6443	同安厝	1	1215
14517	6443	烏日	1	3345
14518	6443	喀哩	1	1259
14519	6402	九張犁	1	1135
14520	6403	九張犁	1	1135
14521	4268	潮洋厝	1	1455
14524	6422	馬龍潭	1	1226
14525	6422	八張犁	1	721
14526	6422	下石牌	1	4670
14527	6422	港尾子	1	4612
14528	6422	牛埔子	1	1862
14529	6422	水堀頭	1	3477
14530	6422	西屯	1	1225
14531	6422	何厝	1	1229
14532	6422	潮洋	1	4682
14533	6422	林厝	1	173
14535	4268	上石牌湳子	1	3923
14536	6422	上牛埔子	1	4580
14538	6422	下七張犁	1	1237
14539	6441	溝子墘	1	1221
14540	5840	三塊厝	1	482
14541	5840	溝子墘	1	1221
14542	5840	麻茲埔	1	1219
14543	5840	番社腳	1	1326
14544	5840	山子腳	1	648
14545	5840	麻園頭	1	1239
14546	5840	新庄子	1	761
14547	5840	劉厝	1	1238
14548	5840	土庫	1	323
14549	5840	南屯	1	1218
14550	5840	田心	1	4681
14551	5840	鎮平	1	1220
14552	4267	田心	1	4681
14553	4267	鎮平	1	1220
14554	6446	霧峰北溝	1	3270
14555	6446	霧峰坑口	1	4089
14556	6446	丁臺南勢	1	3129
14557	6446	萬斗六	1	1257
14558	6446	柳樹湳	1	1255
14559	6446	霧峰	1	1254
14560	6446	吳厝	1	4620
14561	6447	萬斗六	1	1257
14562	4350	吳厝	1	4620
14563	5991	上七張犁	1	1171
14564	5991	水汴頭	1	683
14565	5991	四張犁	1	1200
14566	5991	乾溝子	1	1198
14567	3483	幸町	1	15
14568	5991	邱厝子	1	1199
14569	5991	三分埔	1	1174
14570	5991	賴厝廓	1	1197
14571	5991	舊社	1	1098
14572	5991	廓子	1	1217
14573	5991	北屯	1	1192
14574	5991	陳平	1	4639
14575	5991	大坑	1	1046
14576	6448	三分埔	1	1174
14577	6414	廓子	1	1217
14578	5991	林厝	1	173
14579	5988	石角	1	133
14580	6319	石圍墻	1	1048
14581	4262	太平	1	1126
14582	5994	番子路	1	1127
14583	5994	頭汴坑	1	1130
14584	5994	三汴	1	1128
14585	5994	大平	1	310
14586	6413	頭汴坑	1	1130
14588	6413	大平	1	310
14589	6413	太平	1	1126
14591	4304	樹子腳	1	1122
14592	4277	社尾	1	1418
14593	4277	橫圳	1	1417
14594	4277	雙寮	1	1556
14595	4277	西勢	1	1555
14596	6450	竹塘	1	1407
14597	6450	鹿寮	1	1334
14598	6159	南勢坑埔子	1	3310
14599	5995	磁瑤	1	1576
14600	6402	營盤口	1	1593
14601	6402	銅安厝	1	3413
14602	6402	新庄子	1	761
14603	6402	船頭埔	1	1552
14604	6402	外水尾	1	1544
14605	6402	六塊厝	1	1546
14606	6402	後厝子	1	1547
14607	6402	日南社	1	1549
14608	6402	五里牌	1	1068
14609	6402	下山腳	1	1462
14610	6402	日南	1	1548
14611	6403	營盤口	1	1593
14612	6403	外水尾	1	1544
14613	6403	六塊厝	1	1546
14614	6403	後厝子	1	1547
14615	6403	頂店	1	1545
14617	4274	山腳	1	245
14618	6452	頂新厝	1	1393
14619	5985	鴨母寮	1	1286
14620	5985	南簡	1	1284
14621	5985	大庄	1	1206
14622	5985	梧棲	1	1285
14623	5987	三塊厝	1	482
14624	5987	塗葛堀	1	4677
14625	5987	龍目井	1	1287
14626	6402	庄尾	1	1416
14627	6402	橫圳	1	1417
14628	6402	社尾	1	1418
14629	6402	大甲	1	1414
14630	6403	庄尾	1	1416
14631	6403	橫圳	1	1417
14632	6403	社尾	1	1418
14633	6403	大甲	1	1414
14634	6453	梧棲	1	1285
14635	5987	龍井	1	1294
14636	5987	山腳	1	245
14637	5410	汴子頭山子腳	1	3252
14638	5410	井子頭蔗廓	1	3481
14639	5410	社腳山子頂	1	4507
14640	5410	汴子頭	1	1297
14641	5410	鴨母寮	1	1286
14642	5410	大肚	1	943
14643	6161	松子腳	1	576
14644	6161	東勢尾	1	1574
14645	6161	下大安	1	1562
14646	6161	頂大安	1	1564
14647	6161	下腳踏	1	1560
14648	6161	頂腳踏	1	1559
14649	6161	福興	1	771
14650	6161	龜殼	1	1563
14651	4306	北汕	1	3382
14652	6161	北仙	1	1561
14653	6161	南埔	1	904
14654	6161	牛埔	1	947
14655	6161	溪洲	1	96
14656	6161	中庄	1	601
14657	6161	南庄	1	1007
14658	6161	北汕	1	3382
14659	4273	沙鹿	1	1265
14660	6159	西勢寮	1	1277
14661	6159	竹林	1	548
14662	6159	公館	1	478
14663	6159	鹿寮	1	1334
14664	6157	北勢坑六路厝	1	3874
14665	6157	北勢六路厝	1	3179
14666	6157	南勢坑沙子	1	3223
14667	6157	竹林犁份	1	3338
14668	6449	公館	1	478
14670	6154	公館	1	478
14671	4307	六份	1	1580
14672	5995	六份	1	1580
14673	5995	庄尾	1	1416
14674	5995	外水尾	1	1544
14675	5995	馬鳴埔	1	1579
14676	5995	內水尾	1	1575
14677	5995	鐵砧山腳	1	1578
14678	6452	下新厝	1	1582
14679	3298	馬公	1	2254
14681	6454	欉子林	1	5161
14682	4348	竹篙灣合界頭	1	5410
14685	4381	欉子林	1	5161
14686	4272	秀水	1	1271
14688	6455	大突寮十塊寮	1	3708
14689	6455	田寮下湳子	1	3499
14690	6455	大康榔康榔	1	3689
14691	6455	三塊厝菁埔	1	3523
14692	6455	楊厝寮海風	1	3420
14693	6455	社口牛埔	1	3605
14694	6455	清水西勢	1	3289
14695	6455	四塊厝	1	1249
14696	6455	三塊厝頂湳子	1	3672
14698	6455	楊厝寮	1	4700
14699	6455	大康榔	1	1272
14700	6455	三塊厝	1	482
14701	6455	大突寮	1	1133
14702	6455	田寮	1	990
14703	6455	社口	1	1164
14704	4350	清水	1	1269
14705	4350	高美	1	1279
14706	4350	社口	1	1164
14707	4350	西勢	1	1555
14708	4350	田寮	1	990
14709	4350	三塊厝	1	482
14710	4350	四塊厝	1	1249
14711	4350	楊厝寮	1	4700
14712	4350	大突寮	1	1133
14713	4350	大康榔	1	1272
14714	5410	王田	1	1300
14715	6409	同安宅湳墘	1	3337
14716	6409	同安宅	1	1306
14717	6452	松柏坑	1	1376
14718	6452	番子寮	1	663
14719	6452	赤水	1	1378
14720	6452	弓鞋	1	1379
14721	6452	新街	1	1496
14722	6452	名間	1	1694
14723	6452	濁水	1	1695
14724	6452	炭寮	1	1696
14725	6439	中寮	1	1313
14726	6439	八杞仙	1	1599
14727	6439	鄉親寮	1	1597
14728	6439	二重溪	1	822
14729	6439	龍眼林	1	1600
14730	6456	馬岡厝	1	1248
14731	6456	埔子墘	1	137
14732	6456	十三寮	1	1241
14733	6456	四塊厝	1	1249
14734	6456	西員寶	1	1251
14735	6456	下橫山	1	4582
14736	6456	上橫山	1	4611
14737	6456	下員林	1	4589
14738	6456	上員林	1	4592
